## RECSRecommendations Upload File,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.destinationCode,entity.sourceCode,entity.currency,entity.language,entity.sku,entity.date
RUH-LHR-AR,لندن,riyadhair:kingdom-of-saudi-arabia,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-uk-london-card_8-27112025,\u{00A0},/flight-search?route=RUH%3ALHR%3A2026-08-01&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,LHR,RUH,\u{00A0},ar,RUH-LHR,2026-08-01T00:00:00Z
RUH-DXB-AR,دبي,riyadhair:kingdom-of-saudi-arabia,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-uae-dubai-card_7-27112025,\u{00A0},/flight-search?route=RUH%3ADXB%3A2026-07-17&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,DXB,RUH,\u{00A0},ar,RUH-DXB,2026-07-17T00:00:00Z
RUH-CAI-AR,القاهرة,riyadhair:kingdom-of-saudi-arabia,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-egy-card_7-07012026,\u{00A0},/flight-search?route=RUH%3ACAI%3A2026-07-17&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,CAI,RUH,\u{00A0},ar,RUH-CAI,2026-07-17T00:00:00Z
RUH-MAN-AR,مانشستر,riyadhair:kingdom-of-saudi-arabia,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-uk-manchester-card-23042026,\u{00A0},/flight-search?route=RUH%3AMAN%3A2026-09-19&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,MAN,RUH,\u{00A0},ar,RUH-MAN,2026-09-19T00:00:00Z
RUH-MAD-AR,مدريد,riyadhair:kingdom-of-saudi-arabia,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-spain-card_1-12052026,\u{00A0},/flight-search?route=RUH%3AMAD%3A2026-08-12&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,MAD,RUH,\u{00A0},ar,RUH-MAD,2026-08-12T00:00:00Z
RUH-AGP-AR,مالقة,riyadhair:kingdom-of-saudi-arabia,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-plan_book-where_we_fly-malaga-hero-22062026,\u{00A0},/flight-search?route=RUH%3AAGP%3A2026-07-14&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,AGP,RUH,\u{00A0},ar,RUH-AGP,2026-07-14T00:00:00Z
RUH-KUL-AR,كوالالمبور,riyadhair:kingdom-of-saudi-arabia,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-plan_book-where_we_fly-malaysia-hero-28062026,\u{00A0},/flight-search?route=RUH%3AKUL%3A2026-07-30&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,KUL,RUH,\u{00A0},ar,RUH-KUL,2026-07-30T00:00:00Z
RUH-DAC-AR,دكا,riyadhair:kingdom-of-saudi-arabia,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-plan_book-where_we_fly-dhaka-readout_2-23062026,\u{00A0},/flight-search?route=RUH%3ADAC%3A2026-09-05&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,DAC,RUH,\u{00A0},ar,RUH-DAC,2026-09-05T00:00:00Z
JED-RUH-EN,Jeddah,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-ksa-jeddah-card-15042026,\u{00A0},/flight-search?route=RUH%3AJED%3A2026-08-01&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,JED,RUH,\u{00A0},en,RUH-JED,2026-08-01T00:00:00Z
LHR-RUH-EN,London,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-uk-london-card_8-27112025,\u{00A0},/flight-search?route=RUH%3ALHR%3A2026-08-01&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,LHR,RUH,\u{00A0},en,RUH-LHR,2026-08-01T00:00:00Z
DXB-RUH-EN,Dubai,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-uae-dubai-card_7-27112025,\u{00A0},/flight-search?route=RUH%3ADXB%3A2026-07-17&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,DXB,RUH,\u{00A0},en,RUH-DXB,2026-07-17T00:00:00Z
CAI-RUH-EN,Cairo,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-egy-card_7-07012026,\u{00A0},/flight-search?route=RUH%3ACAI%3A2026-07-17&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,CAI,RUH,\u{00A0},en,RUH-CAI,2026-07-17T00:00:00Z
MAN-RUH-EN,Manchester,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-uk-manchester-card-23042026,\u{00A0},/flight-search?route=RUH%3AMAN%3A2026-09-19&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,MAN,RUH,\u{00A0},en,RUH-MAN,2026-09-19T00:00:00Z
MAD-RUH-EN,Madrid,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-spain-card_1-12052026,\u{00A0},/flight-search?route=RUH%3AMAD%3A2026-08-12&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,MAD,RUH,\u{00A0},en,RUH-MAD,2026-08-12T00:00:00Z
AGP-RUH-EN,Malaga,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-plan_book-where_we_fly-malaga-hero-22062026,\u{00A0},/flight-search?route=RUH%3AAGP%3A2026-07-14&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,AGP,RUH,\u{00A0},en,RUH-AGP,2026-07-14T00:00:00Z
KUL-RUH-EN,Kuala Lumpur,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-plan_book-where_we_fly-malaysia-hero-28062026,\u{00A0},/flight-search?route=RUH%3AKUL%3A2026-07-30&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,KUL,RUH,\u{00A0},en,RUH-KUL,2026-07-30T00:00:00Z
DAC-RUH-EN,Dhaka,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-plan_book-where_we_fly-dhaka-readout_2-23062026,\u{00A0},/flight-search?route=RUH%3ADAC%3A2026-09-05&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,DAC,RUH,\u{00A0},en,RUH-DAC,2026-09-05T00:00:00Z
JED-RUH-AR,جدة,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-ksa-jeddah-card-15042026,\u{00A0},/flight-search?route=RUH%3AJED%3A2026-08-01&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,JED,RUH,\u{00A0},ar,RUH-JED,2026-08-01T00:00:00Z
LHR-RUH-AR,لندن,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-uk-london-card_8-27112025,\u{00A0},/flight-search?route=RUH%3ALHR%3A2026-08-01&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,LHR,RUH,\u{00A0},ar,RUH-LHR,2026-08-01T00:00:00Z
DXB-RUH-AR,دبي,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-uae-dubai-card_7-27112025,\u{00A0},/flight-search?route=RUH%3ADXB%3A2026-07-17&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,DXB,RUH,\u{00A0},ar,RUH-DXB,2026-07-17T00:00:00Z
CAI-RUH-AR,القاهرة,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-egy-card_7-07012026,\u{00A0},/flight-search?route=RUH%3ACAI%3A2026-07-17&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,CAI,RUH,\u{00A0},ar,RUH-CAI,2026-07-17T00:00:00Z
MAN-RUH-AR,مانشستر,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-uk-manchester-card-23042026,\u{00A0},/flight-search?route=RUH%3AMAN%3A2026-09-19&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,MAN,RUH,\u{00A0},ar,RUH-MAN,2026-09-19T00:00:00Z
MAD-RUH-AR,مدريد,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-where_we_fly-spain-card_1-12052026,\u{00A0},/flight-search?route=RUH%3AMAD%3A2026-08-12&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,MAD,RUH,\u{00A0},ar,RUH-MAD,2026-08-12T00:00:00Z
AGP-RUH-AR,مالقة,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-plan_book-where_we_fly-malaga-hero-22062026,\u{00A0},/flight-search?route=RUH%3AAGP%3A2026-07-14&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,AGP,RUH,\u{00A0},ar,RUH-AGP,2026-07-14T00:00:00Z
KUL-RUH-AR,كوالالمبور,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-plan_book-where_we_fly-malaysia-hero-28062026,\u{00A0},/flight-search?route=RUH%3AKUL%3A2026-07-30&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,KUL,RUH,\u{00A0},ar,RUH-KUL,2026-07-30T00:00:00Z
DAC-RUH-AR,دكا,riyadhair:non-ksa,\u{00A0},https://media.riyadhair.com/is/image/aviationservices/rx-plan_book-where_we_fly-dhaka-readout_2-23062026,\u{00A0},/flight-search?route=RUH%3ADAC%3A2026-09-05&pax=ADT:1:YTH:0:CHD:0:INS:0:INF:0&isBusinessClass=false&isYouthEnabled=false&isOFWEnabled=false&ofwPax=0,5000,0,DAC,RUH,\u{00A0},ar,RUH-DAC,2026-09-05T00:00:00Z
,,,  ,,,,,,,,,,,
,,,  ,,,,,,,,,,,
